PVM,Neste,Kemira,Metsa,Outokumpu,StoraEnso,UPM,Cargotec,Huhtamaki,Kone,Sanoma,Elisa,Nokia
23/02/2012,3.185,10.934,2.422,12.503,6.692,10.563,31.225,10.368,22.604,10.215,17.009,4.111
22/02/2012,3.236,10.928,2.407,12.918,6.739,10.657,31.449,10.398,22.403,10.403,17.032,4.218
21/02/2012,3.265,11.049,2.446,13.122,6.788,10.786,32.232,10.339,22.696,10.494,17.233,4.183
20/02/2012,3.325,10.941,2.363,13.119,6.761,10.763,32.451,10.154,22.809,10.501,17.108,4.166
17/02/2012,3.237,10.824,2.249,12.917,6.568,10.425,31.67,9.926,22.387,10.32,17.045,4.043
16/02/2012,3.189,10.573,2.264,12.72,6.529,10.037,31.186,9.647,22.178,10.151,16.907,3.906
15/02/2012,3.243,10.661,2.319,13.275,6.474,10.141,31.121,9.595,22.24,10.254,16.925,3.916
14/02/2012,3.253,10.523,2.371,13.721,6.642,9.954,31.148,9.566,21.86,10.234,16.825,3.862
13/02/2012,3.356,10.487,2.292,13.999,6.632,10.031,31.333,9.533,21.808,10.337,16.849,3.782
10/02/2012,3.307,10.444,2.22,13.89,6.417,9.992,31.113,9.553,21.593,10.259,16.796,3.794
09/02/2012,3.347,10.368,2.145,14.182,6.705,10.22,31.53,9.548,21.49,10.438,16.799,3.841
08/02/2012,3.331,10.389,2.083,14.372,6.94,10.215,30.888,9.695,21.608,10.614,16.867,3.904
07/02/2012,3.201,9.771,2.15,14.001,6.469,10.125,30.862,9.513,21.443,10.805,16.819,3.861
06/02/2012,3.187,9.862,2.095,13.995,6.654,10.415,30.759,9.519,21.435,11.386,16.726,3.824
03/02/2012,3.104,9.726,2.16,13.764,6.603,10.372,30.193,9.586,21.317,11.315,16.823,3.847
02/02/2012,2.96,9.739,2.188,13.968,6.646,10.43,29.349,9.551,21.107,11.052,16.105,3.825
01/02/2012,2.938,9.515,2.13,13.334,6.768,10.208,28.239,9.511,20.948,10.559,16.152,3.885
31/01/2012,2.863,9.422,2.05,14.91,6.673,9.827,27.72,9.318,20.711,10.268,16.067,3.829
30/01/2012,2.858,9.263,2.069,16.611,6.466,9.778,27.082,9.242,20.419,10.144,15.954,3.792
27/01/2012,2.994,9.555,2.064,17.982,6.632,10.007,28.016,9.422,20.867,10.341,16.028,3.976
26/01/2012,2.985,9.472,2.125,18.019,6.806,10.23,28.21,9.499,20.578,10.24,15.97,4.178
25/01/2012,2.922,9.53,2.19,17.741,6.649,10.193,28.31,9.447,20.421,10.243,15.918,4.01
24/01/2012,2.952,9.526,2.182,17.306,6.679,10.19,27.272,9.429,20.735,10.3,15.941,4.125
23/01/2012,3,9.692,2.221,17.377,6.944,10.31,28.186,9.497,21.109,10.571,16.291,4.36
20/01/2012,2.969,9.741,2.243,15.17,6.841,10.168,28.231,9.449,21.322,10.564,16.497,4.368
19/01/2012,2.971,9.824,2.235,15.2,7.009,10.05,27.724,9.363,21.473,10.39,16.497,4.335
18/01/2012,2.899,9.619,2.238,14.578,6.902,9.911,26.456,9.489,21.296,10.006,16.468,4.401
17/01/2012,2.844,9.571,2.042,14.542,6.838,9.685,26.801,9.308,21.224,9.853,16.425,4.318
16/01/2012,2.774,9.358,1.988,14.013,6.71,9.209,26.251,9.202,20.905,9.509,16.138,4.215
13/01/2012,2.769,9.334,1.95,13.722,6.791,9.062,26.388,9.333,20.738,9.622,16.095,4.121
12/01/2012,2.802,9.378,2,13.575,6.872,9.19,26.731,9.265,20.657,9.618,16.18,4.167
11/01/2012,2.804,9.463,1.879,13.013,6.266,9.093,26.418,9.02,20.686,9.315,16.297,4.197
10/01/2012,2.84,9.609,1.927,12.501,5.819,8.961,25.53,9.002,20.85,9.062,16.375,4.169
09/01/2012,2.809,9.311,1.736,12.393,5.655,8.651,24.87,8.972,20.647,8.959,16.356,4.047
06/01/2012,,,,,,,,,,,,
05/01/2012,2.792,9.356,1.75,12.754,5.534,8.702,24.873,9.195,20.565,8.983,16.255,4.086
04/01/2012,2.805,9.444,1.736,12.892,5.554,8.922,24.646,9.206,20.458,9.374,16.262,3.912
03/01/2012,2.713,9.441,1.773,12.929,5.388,8.878,24.425,9.19,20.38,9.29,16.296,3.974
02/01/2012,2.676,9.337,1.619,12.216,5.203,8.747,23.757,9.138,20.113,9.132,16.244,3.881
30/12/2011,2.584,9.123,1.512,11.417,5.041,8.434,22.991,9.073,19.929,8.775,16.037,3.734
29/12/2011,2.544,8.986,1.555,11.352,4.965,8.321,22.561,8.997,19.779,8.756,15.884,3.71
28/12/2011,2.533,9.06,1.58,11.456,5.041,8.318,22.554,9.009,19.63,8.917,15.955,3.681
27/12/2011,2.546,9.023,1.592,11.496,5.022,8.268,22.665,8.989,19.662,8.959,15.951,3.733
23/12/2011,2.556,9.005,1.61,11.602,4.86,8.284,23.092,9.206,19.649,8.92,15.935,3.778
22/12/2011,2.51,8.891,1.584,11.456,4.99,8.148,22.741,9.145,19.589,8.672,15.732,3.733
21/12/2011,2.46,8.847,1.623,11.613,5.168,8.153,22.605,9.044,19.661,8.634,15.72,3.712
20/12/2011,2.413,8.458,1.554,11.331,4.979,7.984,21.625,8.889,19.679,8.502,15.634,3.602
19/12/2011,2.436,8.129,1.562,11.038,5.053,7.773,20.743,8.551,19.31,8.288,15.606,3.602
16/12/2011,2.525,8.087,1.604,11.016,4.933,7.807,20.841,8.491,19.316,8.085,15.555,3.7
15/12/2011,2.582,8.059,1.659,10.935,4.993,7.842,20.791,8.537,19.234,8.031,15.566,3.788
14/12/2011,2.625,8.029,1.682,10.823,5.108,7.951,21.045,8.484,19.252,8.02,15.672,3.906
13/12/2011,2.638,8.285,1.753,11.195,5.192,8.034,21.595,8.659,19.643,8.212,15.693,3.837
12/12/2011,2.658,8.345,1.733,11.548,5.319,8.065,22.169,8.334,19.709,8.404,15.676,3.771
09/12/2011,2.752,8.615,1.705,11.943,5.228,8.187,22.996,8.563,20.2,8.576,15.783,3.792
08/12/2011,2.784,8.799,1.744,12.144,5.44,8.219,23.434,8.586,20.524,8.604,15.681,3.848
07/12/2011,2.885,8.973,1.809,12.847,5.572,8.637,24.501,8.642,20.777,8.855,15.365,3.999
06/12/2011,,,,,,,,,,,,
05/12/2011,2.913,9.129,1.87,13.114,5.639,8.787,25.145,8.693,20.777,9.062,15.588,4.128
02/12/2011,2.923,8.942,1.799,13.558,5.626,8.647,24.579,8.712,20.745,8.798,15.621,4.234
01/12/2011,2.976,8.977,1.899,13.401,5.694,8.62,23.995,8.565,20.841,8.786,15.858,4.276
30/11/2011,3.015,8.948,1.795,13.427,5.611,8.455,23.39,8.469,20.68,8.849,15.96,4.19
29/11/2011,2.915,8.66,1.757,12.472,5.595,8.252,22.641,8.426,20.291,8.622,15.645,4.212
28/11/2011,2.866,8.6,1.808,11.945,5.612,8.114,21.872,8.411,20.081,8.443,15.613,4.227
25/11/2011,2.691,8.105,,11.483,5.617,7.649,20.673,7.98,19.133,8.05,15.123,4.047
24/11/2011,2.65,8.127,1.95,11.599,5.621,7.616,20.921,8.056,19.086,8.084,15.105,4.121
23/11/2011,2.617,8.033,1.9,11.59,,7.529,20.305,8.013,18.994,7.916,15.185,4.16
22/11/2011,2.626,8.047,,11.96,5.763,7.463,21.649,8.056,19.077,8.021,15.196,4.326
21/11/2011,2.688,8.1,1.791,12.227,6.02,7.543,21.96,8.15,19.151,8.111,15.095,4.662
18/11/2011,2.785,8.583,1.897,12.622,6.192,7.871,23.297,8.344,19.751,8.389,15.172,4.839
17/11/2011,2.816,9.748,,12.656,6.346,8.022,23.955,8.391,20.066,8.473,15.172,4.908
16/11/2011,2.88,9.777,1.987,12.795,6.305,8.146,24.361,8.362,20.471,8.606,15.389,4.877
15/11/2011,2.861,9.869,,12.91,6.298,8.181,24.08,8.403,20.532,8.592,15.384,4.778
14/11/2011,2.924,9.95,1.99,13.382,6.377,8.359,24.775,8.505,20.803,8.721,15.436,4.861
11/11/2011,2.879,9.968,,13.205,6.344,8.318,24.13,8.409,20.536,8.716,15.388,4.859
10/11/2011,2.825,9.849,1.996,12.97,6.315,8.19,23.553,8.242,20.103,8.732,15.119,4.782
09/11/2011,2.896,9.946,1.957,13.294,6.415,8.221,24.124,8.271,20.323,8.862,15.132,4.804
08/11/2011,2.986,10.136,,13.912,6.301,8.491,24.835,8.372,20.529,9.098,15.307,4.93
07/11/2011,2.965,9.966,1.985,13.853,6.341,8.529,24.59,8.288,20.238,9.121,15.272,4.844
04/11/2011,2.935,10.077,1.994,14.303,6.611,8.678,24.849,8.402,20.361,9.171,15.338,4.87
03/11/2011,2.837,9.932,1.979,14.162,6.863,8.682,24.102,8.394,20.124,9.228,15.355,4.817
02/11/2011,2.766,9.677,1.968,13.757,6.745,8.355,23.652,8.146,19.665,9.181,15.15,4.691
01/11/2011,2.798,9.582,2.017,13.544,6.806,8.192,23.336,8.117,19.422,9.356,15.122,4.666
31/10/2011,2.983,9.991,2.041,14.35,6.926,8.632,25.149,8.525,20.271,9.847,15.373,4.959
28/10/2011,3.162,10.325,2.028,15.054,6.926,9.102,26.052,8.801,20.853,10.161,15.707,5.103
27/10/2011,3.147,10.285,2.056,14.946,6.849,8.945,25.676,8.867,20.952,10.23,15.801,5.054
26/10/2011,3.008,9.676,,14.12,6.482,8.645,22.804,8.447,20.258,9.897,15.503,4.902
25/10/2011,3.064,9.783,2.016,14.278,,8.845,23.279,8.422,19.769,9.921,15.385,4.837
24/10/2011,2.639,9.823,2.125,13.527,6.723,8.651,22.841,8.413,19.697,9.779,15.447,4.816
21/10/2011,2.597,9.509,2.025,12.931,6.5,8.322,21.237,8.222,18.751,9.459,15.58,4.705
20/10/2011,2.47,9.261,,12.534,6.5,8.164,21.086,7.874,18.869,9.462,15.415,4.792
19/10/2011,2.482,9.375,,11.884,6.704,8.229,21.264,8.264,19.221,9.524,15.422,4.451
18/10/2011,2.438,9.236,,12.219,6.521,8.224,20.974,8.124,19.039,9.255,15.444,4.383
17/10/2011,2.5,9.365,2.104,12.7,6.878,8.59,21.915,8.136,19.406,9.47,15.506,4.492
14/10/2011,2.48,9.416,2.218,12.712,6.848,8.849,22.267,8.266,19.6,9.381,15.723,4.55
13/10/2011,2.46,9.348,2.098,12.23,6.962,9.439,21.162,8.189,19.389,9.378,15.469,4.602
12/10/2011,2.435,9.086,,11.642,6.707,9.288,20.532,8.194,18.994,9.404,15.319,4.616
11/10/2011,2.307,9.145,2.1,11.376,6.539,9.046,19.718,7.966,18.658,9.336,15.219,4.498
10/10/2011,2.292,9.018,2.079,11.008,6.6,8.872,19.178,7.897,18.362,9.182,15.328,4.48
07/10/2011,2.229,8.95,,10.934,6.567,8.739,18.919,7.872,18.325,8.934,15.301,4.398
06/10/2011,2.215,8.728,2.026,11.092,6.377,8.644,18.627,7.967,18.269,8.83,15.258,4.249
05/10/2011,2.117,8.224,2.085,10.904,6.257,8.424,17.758,7.833,17.607,8.619,15.193,4.084
04/10/2011,2.084,7.918,2.057,11.001,6.309,8.199,17.515,7.814,17.14,8.469,15.132,4.011
03/10/2011,2.156,8.235,2.028,11.284,6.407,8.437,18.003,7.867,17.766,8.736,15.252,4.269
30/09/2011,2.192,8.392,2.04,11.451,6.588,8.626,18.469,7.926,17.94,8.93,15.296,4.236
29/09/2011,2.205,8.544,2.067,11.535,6.28,8.726,18.789,7.938,18.395,9.029,15.324,4.203
28/09/2011,2.191,8.473,2.073,11.887,6.386,8.585,18.689,7.73,18.163,9.003,15.228,4.184
27/09/2011,2.238,8.605,2.09,12.145,6.503,8.548,18.493,7.702,18.309,9.131,15.052,4.156
26/09/2011,2.174,8.161,2.068,11.909,6.531,8.1,17.297,7.454,17.841,8.896,14.731,3.952
23/09/2011,2.169,8.116,2.104,11.917,6.437,7.994,16.935,7.4,17.91,8.734,14.616,3.867
22/09/2011,2.265,8.32,2.002,12.442,6.59,8.167,18.035,7.577,18.624,8.904,14.809,3.979
21/09/2011,2.392,8.556,1.982,13.476,6.603,8.575,18.886,7.893,19.562,9.229,15.128,4.247
20/09/2011,2.383,8.586,,13.459,6.199,8.669,18.993,7.82,19.215,9.063,15,4.318
19/09/2011,2.426,8.594,,13.567,6.479,8.797,18.973,7.874,19.137,9.125,15.012,4.269
16/09/2011,2.491,8.802,2.129,14.089,6.679,9.011,19.697,8.005,19.295,9.394,15.283,4.39
15/09/2011,2.454,8.725,2.083,13.822,6.677,8.663,18.908,7.971,19.155,9.394,15.063,4.457
14/09/2011,2.397,8.606,1.842,13.408,6.56,8.345,17.924,7.716,18.74,9.136,14.904,4.29
13/09/2011,2.346,8.416,1.809,13.279,6.272,8.202,17.844,7.596,18.784,8.87,14.69,4.233
12/09/2011,2.324,8.265,1.999,13.395,6.238,8.131,18.271,7.598,18.87,9.157,14.557,4.235
09/09/2011,2.435,8.736,2.02,14.181,6.374,8.506,19.558,7.838,19.309,9.548,14.988,4.486
08/09/2011,2.446,8.839,2.11,14.636,6.424,8.662,20.02,7.878,19.66,9.898,15.072,4.602
07/09/2011,2.371,8.714,2.022,14.198,6.369,8.49,19.88,7.812,19.562,10.017,14.903,4.479
06/09/2011,2.282,8.502,2.006,13.888,6.319,8.381,19.239,7.685,19.055,9.848,14.557,4.294
05/09/2011,2.303,8.809,2.06,14.198,6.444,8.423,19.957,7.707,19.321,9.951,14.473,4.284
02/09/2011,2.446,9.33,2.034,14.909,6.368,8.862,21.505,7.978,20.103,10.284,14.609,4.515
01/09/2011,2.533,9.518,2.078,15.58,6.492,8.996,22.055,8.052,20.432,10.523,14.705,4.638
31/08/2011,2.551,9.602,1.983,16.02,6.571,9.176,22.53,8.027,20.5,10.523,14.763,4.494
30/08/2011,2.46,9.251,1.982,15.21,6.366,8.481,21.477,7.91,19.901,10.409,14.718,4.264
29/08/2011,2.415,9.008,,14.624,6.381,8.463,20.718,7.751,19.586,10.352,14.616,4.142
26/08/2011,2.338,8.5,2,14.443,6.325,8.289,19.981,7.561,18.928,10.069,14.3,4.043
25/08/2011,2.379,8.768,2.007,14.846,6.273,8.531,20.587,7.738,19.129,10.377,14.509,4.16
24/08/2011,2.375,8.718,2.085,14.613,6.333,8.44,20.645,7.913,19.191,10.405,14.546,4.183
23/08/2011,2.346,8.559,2.011,14.731,6.223,8.329,20.594,7.974,18.93,10.249,14.318,4.171
22/08/2011,2.376,8.392,,15.064,6.229,8.33,20.369,7.94,18.752,10.298,14.011,4.072
19/08/2011,2.33,8.363,2,15.141,6.086,8.301,20.69,7.811,18.465,10.325,13.807,3.98
18/08/2011,2.429,8.802,2.111,15.991,6.502,8.733,22.297,7.988,18.65,10.863,14.041,3.971
17/08/2011,2.559,9.314,2.209,16.706,6.588,9.211,23.541,8.249,19.216,11.137,14.271,4.138
16/08/2011,2.538,9.372,2.362,16.378,6.694,9.154,23.586,8.168,19.064,11.267,14.231,4.258
15/08/2011,2.566,9.778,2,16.867,6.582,9.43,24.842,8.254,19.464,11.49,14.404,4.051
12/08/2011,2.506,9.648,1.88,16.723,6.415,9.259,23.934,8.168,19.137,11.152,14.149,3.653
11/08/2011,2.353,9.005,1.809,15.924,6.007,8.819,22.222,7.718,18.564,10.381,13.691,3.469
10/08/2011,2.399,9.24,1.885,16.237,6.275,8.838,22.761,7.839,18.726,10.586,13.804,3.557
09/08/2011,2.285,8.697,1.771,15.112,5.588,8.414,21.584,7.409,18.138,10.334,13.295,3.54
08/08/2011,2.293,8.463,1.858,15.147,5.708,8.195,21.25,7.357,17.874,10.392,13.524,3.589
05/08/2011,2.378,8.72,2.093,14.705,5.519,8.289,21.861,7.566,18.145,10.601,13.559,3.586
04/08/2011,2.484,9.097,2.342,14.605,5.979,8.687,22.877,7.863,18.387,10.796,13.979,3.704
03/08/2011,2.628,9.539,2.556,15.381,6.03,9.135,23.963,8.107,18.853,11.228,14.336,3.774
02/08/2011,2.727,10.134,2.628,15.895,6.515,10.097,25.082,8.559,19.277,11.689,14.498,3.837
01/08/2011,2.915,10.629,2.83,16.896,6.874,10.739,26.744,8.97,20.038,12.201,14.828,3.988
29/07/2011,3.017,11.132,2.8,17.044,6.685,10.838,26.824,9.011,20.079,11.939,14.923,4.032
28/07/2011,3.024,10.804,2.649,17.068,6.691,10.829,26.553,9.003,20.126,12.896,14.819,4.018
27/07/2011,3.407,11.956,2.65,17.342,6.896,11.094,27.504,9.089,20.527,13.181,14.909,4.018
26/07/2011,3.491,12.111,2.771,17.741,6.919,11.276,27.814,9.193,20.659,13.128,14.974,4.022
25/07/2011,3.548,12.054,2.85,17.51,6.992,11.297,27.699,9.214,20.783,13.144,15.078,4.022
22/07/2011,3.534,12.114,2.86,17.974,7.117,11.243,28.765,9.325,20.745,13.239,15.283,4.176
21/07/2011,3.459,11.858,2.739,17.262,6.951,11.095,29.369,8.556,20.588,12.99,15.097,4.172
20/07/2011,3.42,11.617,,16.928,7.028,11.454,30.961,8.344,20.61,12.821,14.847,4.015
19/07/2011,3.386,11.339,2.758,18.066,7.004,11.427,30.795,8.201,20.329,12.493,14.761,3.888
18/07/2011,3.313,11.442,2.756,18.378,7.025,11.556,31.004,8.167,20.577,12.476,14.868,3.85
15/07/2011,3.359,11.684,2.846,18.871,7.125,11.953,32.112,8.358,21.067,12.614,14.951,3.94
14/07/2011,3.378,11.74,,19.186,7.129,12.271,33.922,8.449,21.436,12.588,14.865,4.002
13/07/2011,3.418,11.834,2.966,19.339,7.227,12.104,33.954,8.544,21.569,12.59,14.626,4.056
12/07/2011,3.392,11.496,2.787,19.107,7.048,11.678,33.082,8.407,20.991,12.143,14.385,4.169
11/07/2011,3.466,11.86,2.885,19.75,7.446,12.101,34.002,8.533,21.355,12.344,14.507,4.275
08/07/2011,3.606,12.211,3.007,19.959,7.672,12.592,35.605,9.11,21.68,12.789,14.859,4.407
07/07/2011,3.644,12.36,2.963,20.24,7.791,12.748,35.835,9.15,21.862,12.97,14.939,4.469
06/07/2011,3.61,12.175,2.981,20.135,7.674,12.633,35.77,9.087,21.785,12.801,14.9,4.402
05/07/2011,3.638,12.178,2.968,20.312,7.653,12.703,35.827,9.053,21.751,12.912,15.008,4.364
04/07/2011,3.643,12.194,3.012,20.689,7.665,12.814,35.922,9.073,21.753,12.935,14.867,4.408
01/07/2011,3.613,11.938,3.065,20.716,7.593,12.721,35.398,8.931,21.499,12.921,14.844,4.412
30/06/2011,3.587,11.871,3.072,20.701,7.466,12.511,35.822,8.776,21.472,12.735,14.71,4.422
29/06/2011,3.555,11.486,,20.19,7.182,12.226,34.424,8.568,20.935,12.273,14.209,4.324
28/06/2011,3.485,11.211,2.862,19.417,7.175,12.042,33.006,8.34,20.423,11.954,14.092,4.212
27/06/2011,3.404,10.98,2.934,19.403,7.047,12.064,32.252,8.287,20.449,11.865,14.07,4.218
24/06/2011,,,,,,,,,,,,
23/06/2011,3.433,11.322,2.896,19.276,7.333,12.424,32.099,8.358,20.456,11.865,14.162,4.12
22/06/2011,3.474,11.472,2.827,19.754,7.436,12.552,32.884,8.531,20.645,12.079,14.174,4.235
21/06/2011,3.492,11.237,2.816,19.815,7.23,12.075,32.313,8.55,20.729,11.934,14.248,4.156
20/06/2011,3.479,11.015,2.91,19.442,7.222,11.77,31.513,8.719,20.555,11.883,14.152,4.106
17/06/2011,3.522,11.228,2.843,19.924,7.247,12.017,31.85,8.782,20.582,12.102,14.327,4.232
16/06/2011,3.489,11.254,2.883,19.441,7.33,11.769,31.346,8.723,20.36,11.841,14.264,4.121
15/06/2011,3.578,11.74,,20.125,7.621,11.945,32.376,9.046,20.845,12.207,14.529,4.204
14/06/2011,3.638,11.791,2.98,20.481,7.564,12.111,32.66,9.039,20.963,12.442,14.677,4.386
13/06/2011,3.614,11.564,2.958,21.13,7.483,12.029,32.926,8.978,20.911,12.398,14.717,4.334
10/06/2011,3.645,11.883,2.926,21.399,7.651,12.182,33.325,9.084,21.254,12.455,14.859,4.321
09/06/2011,3.675,12.149,,21.53,7.6,12.419,33.256,9.129,21.329,12.721,14.902,4.296
08/06/2011,3.729,12.054,3.007,21.899,7.638,12.286,33.118,9.147,21.04,12.672,14.915,4.329
07/06/2011,3.827,12.259,3.039,22.594,7.742,12.552,34.311,9.296,21.479,12.823,15.063,4.502
06/06/2011,3.883,12.131,3.02,22.935,7.875,12.535,33.916,9.334,21.455,12.904,15.167,4.549
03/06/2011,3.882,12.226,3.04,23.41,7.883,12.744,34.577,9.395,21.553,13.007,15.199,4.497
01/06/2011,3.938,12.541,3.055,24.514,8.056,13.06,35.485,9.416,21.682,13.215,15.358,4.542
31/05/2011,4.001,12.476,3.081,23.653,8.005,13.158,35.678,9.443,21.842,13.226,15.36,5.043
30/05/2011,3.962,12.454,3.144,23.728,8.049,13.055,35.411,9.312,21.523,13.108,15.254,5.76
27/05/2011,3.931,12.394,3.107,23.666,8.053,12.954,35.646,9.298,21.366,13.168,15.387,5.744
26/05/2011,3.93,12.302,,23.551,8.11,12.899,34.87,9.276,21.187,13.146,15.605,5.746
25/05/2011,3.928,12.232,3.119,23.526,8.03,12.915,34.619,9.262,21.15,13.365,15.646,5.778
24/05/2011,3.931,12.362,3.1,23.718,8.114,13,34.969,9.313,21.526,13.693,15.841,5.81
23/05/2011,3.936,12.155,3.1,23.849,8.094,12.906,34.618,9.288,21.26,13.654,16.001,5.776
20/05/2011,4.063,12.426,3.12,24.655,8.207,13.113,35.814,9.388,21.669,13.961,16.192,5.946
19/05/2011,4.09,12.428,,24.883,8.204,13.131,35.623,9.398,21.734,13.859,16.133,5.956
18/05/2011,4.086,12.429,3.116,24.767,8.216,13.096,35.299,9.434,21.554,13.753,16.173,6.032
17/05/2011,4.07,12.373,3.089,24.837,8.172,13.143,35.408,9.434,21.465,13.781,16.175,6.065
16/05/2011,4.08,12.323,3.09,24.725,8.219,13.084,35.437,9.33,21.387,13.767,16.213,6.031
13/05/2011,4.163,12.431,3.111,25.129,8.376,13.415,36.116,9.384,21.423,13.732,16.333,6.052
12/05/2011,4.102,12.307,3.077,25.033,8.3,13.224,35.943,9.262,21.275,13.604,16.36,6.058
11/05/2011,4.205,12.359,,25.473,8.35,13.38,36.353,9.319,21.438,13.55,16.412,6.104
10/05/2011,4.152,12.347,3.084,25.281,8.365,13.488,36.34,9.316,21.263,13.483,16.281,5.948
09/05/2011,4.095,12.412,3.193,24.846,8.321,13.461,36.082,9.314,20.915,13.32,16.254,5.919
06/05/2011,4.087,12.406,3.162,24.608,8.103,13.407,35.743,9.24,20.612,13.172,16.201,5.875
05/05/2011,4.087,12.382,3.098,23.784,8.026,13.219,35.611,9.227,20.677,13.24,16.219,5.836
04/05/2011,4.117,12.365,3.083,24.318,8.203,13.163,36.46,9.359,20.8,13.458,16.319,5.923
03/05/2011,4.147,12.41,3.082,25.253,8.215,13.498,37.417,9.432,20.983,13.605,16.309,6.302
02/05/2011,4.175,12.296,3.194,25.719,8.398,13.831,38.053,9.563,21.192,14.11,16.389,6.278
29/04/2011,4.297,12.305,3.179,25.515,8.387,13.849,37.765,9.401,21.104,14.019,16.272,6.246
28/04/2011,4.493,12.188,3.152,25.201,8.648,13.991,37.942,9.431,21.121,14.011,16.337,6.272
27/04/2011,4.487,11.718,3.131,25.06,8.792,14.889,35.434,9.475,21.075,13.957,16.121,6.124
26/04/2011,4.469,11.657,3.128,25.061,8.751,14.9,35.053,9.555,20.892,13.875,16.014,5.938
21/04/2011,4.48,11.605,3.119,25.72,8.482,14.803,34.877,9.529,20.971,13.821,16.031,5.993
20/04/2011,4.452,11.53,3.158,25.678,8.738,14.612,34.561,9.6,20.927,13.934,16.016,5.901
19/04/2011,4.366,11.272,3.064,26.578,8.672,14.673,33.662,9.621,21.104,13.649,15.749,5.821
18/04/2011,4.365,11.092,3.062,26.557,8.695,14.657,32.558,9.536,20.835,13.672,15.778,5.881
15/04/2011,4.41,11.189,3.154,27.024,8.773,14.801,33.246,9.691,20.784,14.002,15.83,5.964
14/04/2011,4.554,11.275,3.106,27.144,8.66,14.78,33.504,9.84,20.716,14.093,15.92,5.997
13/04/2011,4.627,11.25,3.134,27.493,8.745,14.895,33.373,9.993,20.901,14.054,15.9,6.06
12/04/2011,4.677,11.569,3.081,27.5,8.8,14.78,33.274,10.165,20.801,14.124,15.785,6.14
11/04/2011,4.76,11.901,3.178,27.835,8.818,15.024,34.108,10.176,20.921,14.314,15.854,6.281
08/04/2011,4.702,11.868,3.187,27.836,8.924,15.097,34.409,10.155,20.965,14.514,15.783,6.255
07/04/2011,4.708,11.795,3.166,27.718,8.923,15.446,34.206,10.036,20.752,14.642,15.72,6.279
06/04/2011,4.741,11.73,3.152,28.097,9.05,15.63,34.615,10.078,20.966,14.891,15.785,6.21
05/04/2011,4.834,11.662,3.113,28.047,9.022,15.524,34.804,10.124,20.859,16.224,15.805,6.169
04/04/2011,4.875,11.634,3.114,28.465,9.013,15.459,35.007,10.132,20.887,16.326,15.793,6.068
01/04/2011,4.871,11.4,3.114,28.267,8.844,15.228,34.63,10.094,20.59,16.092,15.659,5.98
31/03/2011,4.843,11.406,3.072,28.216,8.571,14.876,34.688,10.046,20.354,16.042,15.558,6.05
30/03/2011,4.856,11.419,2.99,28.67,8.434,14.835,33.978,10.151,20.451,16.07,15.796,6.143
29/03/2011,4.788,11.335,2.984,28.295,8.36,14.513,32.654,10.089,20.26,15.949,15.739,6.161
28/03/2011,4.802,11.187,2.958,28.213,8.413,14.389,32.655,10.057,20.351,15.975,15.754,6.159
25/03/2011,4.764,11.147,2.945,28.344,8.416,14.404,32.63,9.975,20.406,15.85,16.753,5.953
24/03/2011,4.61,11.024,2.866,27.974,8.315,14.279,32.78,9.892,20.321,15.707,16.607,5.959
23/03/2011,4.538,10.83,2.889,27.743,8.281,14.181,32.608,9.814,20.041,15.599,16.476,5.869
22/03/2011,4.553,11.293,2.84,27.635,8.26,14.086,32.496,9.828,19.868,15.852,16.469,5.91
21/03/2011,4.541,11.136,2.797,27.971,8.262,13.903,32.364,9.952,19.809,15.958,16.327,5.934
18/03/2011,4.398,10.837,2.824,28.221,8.15,13.815,31.369,9.939,19.34,15.708,15.902,5.844
17/03/2011,4.33,10.53,2.726,28.264,7.773,13.614,30.685,9.634,19.012,15.451,15.802,5.757
16/03/2011,4.251,10.538,2.769,27.994,7.849,13.649,30.493,9.808,19.152,15.582,15.8,5.767
15/03/2011,4.079,10.248,2.624,27.318,7.615,13.474,29.796,9.712,18.871,15.427,15.645,5.643
14/03/2011,4.175,10.524,2.756,28.392,8.013,13.897,31.084,9.841,19.268,15.779,16.1,5.938
11/03/2011,4.081,10.586,2.854,28.915,8.155,14.084,31.859,10.04,19.55,15.938,16.333,6.069
10/03/2011,4.109,10.837,2.903,29.223,8.238,14.312,32.809,10.097,19.894,16.018,16.481,6.151
09/03/2011,4.237,10.826,2.935,29.708,8.391,14.439,32.557,10.194,20.017,16.033,16.526,6.187
08/03/2011,4.27,10.819,2.971,29.815,8.404,14.373,31.972,10.075,19.274,15.998,16.553,6.063
07/03/2011,4.3,10.874,2.982,29.798,8.422,14.343,32.488,10.11,19.237,15.965,16.53,6.06
04/03/2011,4.293,10.898,2.967,30.203,8.583,14.507,32.705,10.203,19.12,16.064,16.563,6.122
03/03/2011,4.26,10.712,3,30.44,8.767,14.657,32.901,10.183,19.266,16.01,16.535,6.257
02/03/2011,4.238,10.512,3.03,29.706,8.469,14.234,32.345,9.98,19.259,15.907,16.663,6.252
01/03/2011,4.312,10.606,3.031,29.889,8.523,14.405,32.885,9.986,19.497,15.99,16.711,6.36
28/02/2011,4.282,10.562,3.014,29.612,8.54,14.393,32.285,10.023,19.695,15.932,16.552,6.277
25/02/2011,4.24,10.554,3.024,29.478,8.583,14.571,31.935,9.966,19.436,15.89,16.483,6.303
